model_name,model_display_name,model_description,dataset_type,learning_rate,iteration,epochs_trained,train_metrics,val_metrics,test_metrics,test_accuracy,val_accuracy,train_accuracy,test_precision,val_precision,train_precision,test_recall,val_recall,train_recall,test_f1,val_f1,train_f1
bert,BERT,General domain BERT,title_abstract,0.0001,3,115,"{'precision': 0.44850361197110417, 'recall': 0.5529411764705883, 'f1': 0.46712184873949586, 'accuracy': 0.5529411764705883}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.7636363636363638, 'recall': 0.61, 'f1': 0.4723423838011966, 'accuracy': 0.61}",0.61,0.5333333333333333,0.5529411764705883,0.7636363636363638,0.3428571428571428,0.44850361197110417,0.61,0.5333333333333333,0.5529411764705883,0.4723423838011966,0.41739130434782606,0.46712184873949586
bert,BERT,General domain BERT,title_abstract,0.0001,4,21,"{'precision': 0.5024390243902439, 'recall': 0.6, 'f1': 0.47810945273631833, 'accuracy': 0.6}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.5333333333333333,0.6,0.36,0.3428571428571428,0.5024390243902439,0.6,0.5333333333333333,0.6,0.44999999999999996,0.41739130434782606,0.47810945273631833
bert,BERT,General domain BERT,title_abstract,0.0002,0,77,"{'precision': 0.5615384615384615, 'recall': 0.6, 'f1': 0.5453015427769985, 'accuracy': 0.6}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.6599078341013825, 'recall': 0.63, 'f1': 0.5400083437630371, 'accuracy': 0.63}",0.63,0.5333333333333333,0.6,0.6599078341013825,0.3428571428571428,0.5615384615384615,0.63,0.5333333333333333,0.6,0.5400083437630371,0.41739130434782606,0.5453015427769985
bert,BERT,General domain BERT,title_abstract,0.0002,1,194,"{'precision': 0.6013840830449828, 'recall': 0.6235294117647059, 'f1': 0.5883921568627452, 'accuracy': 0.6235294117647059}","{'precision': 0.8153846153846154, 'recall': 0.7333333333333333, 'f1': 0.6909090909090909, 'accuracy': 0.7333333333333333}","{'precision': 0.7099290780141844, 'recall': 0.64, 'f1': 0.54669678147939, 'accuracy': 0.64}",0.64,0.7333333333333333,0.6235294117647059,0.7099290780141844,0.8153846153846154,0.6013840830449828,0.64,0.7333333333333333,0.6235294117647059,0.54669678147939,0.6909090909090909,0.5883921568627452
bert,BERT,General domain BERT,title_abstract,0.0002,2,178,"{'precision': 0.5058823529411764, 'recall': 0.5529411764705883, 'f1': 0.5112156862745098, 'accuracy': 0.5529411764705883}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.7099290780141844, 'recall': 0.64, 'f1': 0.54669678147939, 'accuracy': 0.64}",0.64,0.5333333333333333,0.5529411764705883,0.7099290780141844,0.3428571428571428,0.5058823529411764,0.64,0.5333333333333333,0.5529411764705883,0.54669678147939,0.41739130434782606,0.5112156862745098
bert,BERT,General domain BERT,title_abstract,0.0002,3,98,"{'precision': 0.5305098039215687, 'recall': 0.5882352941176471, 'f1': 0.515397955556513, 'accuracy': 0.5882352941176471}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.7673469387755102, 'recall': 0.62, 'f1': 0.4937914406268837, 'accuracy': 0.62}",0.62,0.5333333333333333,0.5882352941176471,0.7673469387755102,0.3428571428571428,0.5305098039215687,0.62,0.5333333333333333,0.5882352941176471,0.4937914406268837,0.41739130434782606,0.515397955556513
bert,BERT,General domain BERT,title_abstract,0.0002,4,57,"{'precision': 0.3461300309597523, 'recall': 0.5058823529411764, 'f1': 0.41102941176470587, 'accuracy': 0.5058823529411764}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.5612244897959183, 'recall': 0.6, 'f1': 0.46714888487040385, 'accuracy': 0.6}",0.6,0.5333333333333333,0.5058823529411764,0.5612244897959183,0.3428571428571428,0.3461300309597523,0.6,0.5333333333333333,0.5058823529411764,0.46714888487040385,0.41739130434782606,0.41102941176470587
bert,BERT,General domain BERT,title_abstract,0.0005,0,118,"{'precision': 0.49264705882352944, 'recall': 0.5294117647058824, 'f1': 0.5014649537976109, 'accuracy': 0.5294117647058824}","{'precision': 0.3, 'recall': 0.4, 'f1': 0.34285714285714286, 'accuracy': 0.4}","{'precision': 0.6484848484848484, 'recall': 0.64, 'f1': 0.5771309771309772, 'accuracy': 0.64}",0.64,0.4,0.5294117647058824,0.6484848484848484,0.3,0.49264705882352944,0.64,0.4,0.5294117647058824,0.5771309771309772,0.34285714285714286,0.5014649537976109
bert,BERT,General domain BERT,title_abstract,0.0005,1,63,"{'precision': 0.46460084033613447, 'recall': 0.5058823529411764, 'f1': 0.47653820148749154, 'accuracy': 0.5058823529411764}","{'precision': 0.32307692307692304, 'recall': 0.4666666666666667, 'f1': 0.38181818181818183, 'accuracy': 0.4666666666666667}","{'precision': 0.6935286935286935, 'recall': 0.65, 'f1': 0.5752128666035949, 'accuracy': 0.65}",0.65,0.4666666666666667,0.5058823529411764,0.6935286935286935,0.32307692307692304,0.46460084033613447,0.65,0.4666666666666667,0.5058823529411764,0.5752128666035949,0.38181818181818183,0.47653820148749154
bert,BERT,General domain BERT,title_abstract,0.0005,2,85,"{'precision': 0.6048319327731093, 'recall': 0.6235294117647059, 'f1': 0.6011719630380888, 'accuracy': 0.6235294117647059}","{'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1': 0.6349206349206349, 'accuracy': 0.6666666666666666}","{'precision': 0.7066666666666667, 'recall': 0.66, 'f1': 0.5920000000000001, 'accuracy': 0.66}",0.66,0.6666666666666666,0.6235294117647059,0.7066666666666667,0.6666666666666666,0.6048319327731093,0.66,0.6666666666666666,0.6235294117647059,0.5920000000000001,0.6349206349206349,0.6011719630380888
bert,BERT,General domain BERT,title_abstract,0.0005,3,69,"{'precision': 0.5179667519181587, 'recall': 0.5647058823529412, 'f1': 0.5197741906680028, 'accuracy': 0.5647058823529412}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.7235023041474653, 'recall': 0.65, 'f1': 0.5648727576136837, 'accuracy': 0.65}",0.65,0.5333333333333333,0.5647058823529412,0.7235023041474653,0.3428571428571428,0.5179667519181587,0.65,0.5333333333333333,0.5647058823529412,0.5648727576136837,0.41739130434782606,0.5197741906680028
bert,BERT,General domain BERT,title_abstract,0.0005,4,31,"{'precision': 0.4835294117647059, 'recall': 0.5647058823529412, 'f1': 0.4877064101597423, 'accuracy': 0.5647058823529412}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.66875, 'recall': 0.62, 'f1': 0.5083916083916084, 'accuracy': 0.62}",0.62,0.5333333333333333,0.5647058823529412,0.66875,0.3428571428571428,0.4835294117647059,0.62,0.5333333333333333,0.5647058823529412,0.5083916083916084,0.41739130434782606,0.4877064101597423
bert,BERT,General domain BERT,title_abstract,1e-05,0,67,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
bert,BERT,General domain BERT,title_abstract,1e-05,1,13,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
bert,BERT,General domain BERT,title_abstract,1e-05,2,144,"{'precision': 0.36853295535081504, 'recall': 0.5882352941176471, 'f1': 0.4531590413943355, 'accuracy': 0.5882352941176471}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.5882352941176471,0.36,0.36,0.36853295535081504,0.6,0.6,0.5882352941176471,0.44999999999999996,0.44999999999999996,0.4531590413943355
bert,BERT,General domain BERT,title_abstract,1e-05,3,33,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
bert,BERT,General domain BERT,title_abstract,1e-05,4,39,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
bert,BERT,General domain BERT,title_abstract,2e-05,0,34,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
bert,BERT,General domain BERT,title_abstract,2e-05,1,13,"{'precision': 0.3714285714285714, 'recall': 0.6, 'f1': 0.45882352941176463, 'accuracy': 0.6}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.5333333333333333,0.6,0.36,0.3428571428571428,0.3714285714285714,0.6,0.5333333333333333,0.6,0.44999999999999996,0.41739130434782606,0.45882352941176463
bert,BERT,General domain BERT,title_abstract,2e-05,2,30,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
bert,BERT,General domain BERT,title_abstract,2e-05,3,14,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
bert,BERT,General domain BERT,title_abstract,2e-05,4,30,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
bert,BERT,General domain BERT,title_abstract,5e-05,0,112,"{'precision': 0.5011169024571854, 'recall': 0.5882352941176471, 'f1': 0.48813512486615324, 'accuracy': 0.5882352941176471}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.7636363636363638, 'recall': 0.61, 'f1': 0.4723423838011966, 'accuracy': 0.61}",0.61,0.6,0.5882352941176471,0.7636363636363638,0.36,0.5011169024571854,0.61,0.6,0.5882352941176471,0.4723423838011966,0.44999999999999996,0.48813512486615324
bert,BERT,General domain BERT,title_abstract,5e-05,1,123,"{'precision': 0.6460163812360388, 'recall': 0.6352941176470588, 'f1': 0.5466339677385927, 'accuracy': 0.6352941176470588}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.7636363636363638, 'recall': 0.61, 'f1': 0.4723423838011966, 'accuracy': 0.61}",0.61,0.6,0.6352941176470588,0.7636363636363638,0.36,0.6460163812360388,0.61,0.6,0.6352941176470588,0.4723423838011966,0.44999999999999996,0.5466339677385927
bert,BERT,General domain BERT,title_abstract,5e-05,2,167,"{'precision': 0.5508771929824562, 'recall': 0.6, 'f1': 0.5232142857142857, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.7636363636363638, 'recall': 0.61, 'f1': 0.4723423838011966, 'accuracy': 0.61}",0.61,0.6,0.6,0.7636363636363638,0.36,0.5508771929824562,0.61,0.6,0.6,0.4723423838011966,0.44999999999999996,0.5232142857142857
bert,BERT,General domain BERT,title_abstract,5e-05,3,177,"{'precision': 0.5508771929824562, 'recall': 0.6, 'f1': 0.5232142857142857, 'accuracy': 0.6}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.7636363636363638, 'recall': 0.61, 'f1': 0.4723423838011966, 'accuracy': 0.61}",0.61,0.5333333333333333,0.6,0.7636363636363638,0.3428571428571428,0.5508771929824562,0.61,0.5333333333333333,0.6,0.4723423838011966,0.41739130434782606,0.5232142857142857
bert,BERT,General domain BERT,title_abstract,5e-05,4,34,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
bert,BERT,General domain BERT,title_abstract,1e-06,0,306,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
bert,BERT,General domain BERT,title_abstract,1e-06,1,1000,"{'precision': 0.7669467787114845, 'recall': 0.6235294117647059, 'f1': 0.49065743944636675, 'accuracy': 0.6235294117647059}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.6235294117647059,0.36,0.36,0.7669467787114845,0.6,0.6,0.6235294117647059,0.44999999999999996,0.44999999999999996,0.49065743944636675
bert,BERT,General domain BERT,title_abstract,1e-06,2,634,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
bert,BERT,General domain BERT,title_abstract,1e-06,3,92,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
bert,BERT,General domain BERT,title_abstract,1e-06,4,1000,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
bert,BERT,General domain BERT,title_abstract,2e-06,0,286,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
bert,BERT,General domain BERT,title_abstract,2e-06,1,689,"{'precision': 0.3714285714285714, 'recall': 0.6, 'f1': 0.45882352941176463, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.6,0.36,0.36,0.3714285714285714,0.6,0.6,0.6,0.44999999999999996,0.44999999999999996,0.45882352941176463
bert,BERT,General domain BERT,title_abstract,2e-06,2,195,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
bert,BERT,General domain BERT,title_abstract,2e-06,3,671,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
bert,BERT,General domain BERT,title_abstract,2e-06,4,204,"{'precision': 0.3742560553633218, 'recall': 0.611764705882353, 'f1': 0.4644053241734651, 'accuracy': 0.611764705882353}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}","{'precision': 0.36, 'recall': 0.6, 'f1': 0.44999999999999996, 'accuracy': 0.6}",0.6,0.6,0.611764705882353,0.36,0.36,0.3742560553633218,0.6,0.6,0.611764705882353,0.44999999999999996,0.44999999999999996,0.4644053241734651
